sid,tid,score
UAV-1032,UAV-1144,0.0
UAV-1032,UAV-1142,0.0
UAV-1032,UAV-1021,0.05888679040225792
UAV-1032,UAV-1367,0.062494262870753055
UAV-1032,UAV-1027,0.274934748108203
UAV-1032,UAV-1005,0.11001313157539315
UAV-1032,UAV-1420,0.0
UAV-1032,UAV-1365,0.12535256479745938
UAV-1032,UAV-1101,0.14148434135618193
UAV-1032,UAV-1002,0.0
UAV-1032,UAV-1366,0.08618777614681114
UAV-1032,UAV-1003,0.0
UAV-1032,UAV-906,0.0
UAV-1032,UAV-947,0.0
UAV-1032,UAV-1195,0.0
UAV-1032,UAV-905,0.0
UAV-1032,UAV-948,0.0
UAV-1032,UAV-945,0.06657218388084442
UAV-1032,UAV-861,0.0
UAV-1032,UAV-1017,0.06012271857944138
UAV-1032,UAV-1018,0.0
UAV-1032,UAV-1012,0.0
UAV-1032,UAV-1031,0.0
UAV-1032,UAV-1015,0.08847709607234407
UAV-1032,UAV-1016,0.0
UAV-1032,UAV-1013,0.0
UAV-1032,UAV-1014,0.0
UAV-1032,UAV-998,0.0
UAV-1032,UAV-931,0.219397020317945
UAV-1032,UAV-999,0.0
UAV-1032,UAV-911,0.08971996826140087
UAV-1032,UAV-895,0.12601271261957564
UAV-1032,UAV-930,0.24972297966638415
UAV-1158,UAV-1008,0.0
UAV-1158,UAV-1009,0.0
UAV-1158,UAV-1006,0.0
UAV-1158,UAV-860,0.0
UAV-1158,UAV-1007,0.0
UAV-1158,UAV-1406,0.0
UAV-1158,UAV-1143,0.0
UAV-1158,UAV-1022,0.0
UAV-1158,UAV-1364,0.0
UAV-1158,UAV-1144,0.0
UAV-1158,UAV-1142,0.0
UAV-1158,UAV-1021,0.0
UAV-1158,UAV-1367,0.0
UAV-1158,UAV-1027,0.0
UAV-1158,UAV-1005,0.0
UAV-1158,UAV-1420,0.0
UAV-1158,UAV-1365,0.0
UAV-1158,UAV-1101,0.0
UAV-1158,UAV-1002,0.0
UAV-1158,UAV-1366,0.0
UAV-1158,UAV-1003,0.0
UAV-1158,UAV-906,0.0
UAV-1158,UAV-947,0.0
UAV-1158,UAV-1195,0.0
UAV-1158,UAV-905,0.0
UAV-1158,UAV-948,0.0
UAV-1158,UAV-945,0.0
UAV-1158,UAV-861,0.0
UAV-1158,UAV-1017,0.0
UAV-1158,UAV-1018,0.0
UAV-1158,UAV-1012,0.0
UAV-1158,UAV-1031,0.0
UAV-1158,UAV-1015,0.0
UAV-1158,UAV-1016,0.0
UAV-1158,UAV-1013,0.0
UAV-1158,UAV-1014,0.0
UAV-1158,UAV-998,0.0
UAV-1158,UAV-931,0.0
UAV-1158,UAV-999,0.0
UAV-1158,UAV-911,0.0
UAV-1158,UAV-895,0.0
UAV-1158,UAV-930,0.0
UAV-1037,UAV-1008,0.0
UAV-1037,UAV-1009,0.0
UAV-1037,UAV-1006,0.0512190989008739
UAV-1037,UAV-860,0.0
UAV-1037,UAV-1007,0.0
UAV-1037,UAV-1406,0.2692043064232343
UAV-1037,UAV-1143,0.06953515381477707
UAV-1037,UAV-1022,0.04539449512745525
UAV-1037,UAV-1364,0.0
UAV-1037,UAV-1144,0.20025823485763472
UAV-1037,UAV-1142,0.05791869186440815
UAV-1037,UAV-1021,0.1363521942036191
UAV-1037,UAV-1367,0.05779437428299956
UAV-1037,UAV-1027,0.1676592250345091
UAV-1037,UAV-1005,0.0
UAV-1037,UAV-1420,0.0
UAV-1037,UAV-1365,0.1836354092342268
UAV-1037,UAV-1101,0.05453957404391897
UAV-1037,UAV-1002,0.0
UAV-1037,UAV-1366,0.2861305266692078
UAV-1037,UAV-1003,0.0
UAV-1037,UAV-906,0.24214805454339755
UAV-1037,UAV-947,0.0
UAV-1037,UAV-1195,0.19403516384509764
UAV-1037,UAV-905,0.07090376282185758
UAV-1037,UAV-948,0.12241879336229865
UAV-1037,UAV-945,0.17023605932164498
UAV-1037,UAV-861,0.2903082796736376
UAV-1037,UAV-1017,0.05137389032361817
UAV-1037,UAV-1018,0.25569580033466593
UAV-1037,UAV-1012,0.06234868590999995
UAV-1037,UAV-1031,0.08125321547513305
UAV-1037,UAV-1015,0.18653344899371987
UAV-1037,UAV-1016,0.06264350874260338
UAV-1037,UAV-1013,0.0
UAV-1037,UAV-1014,0.0
UAV-1037,UAV-998,0.0756793064976064
UAV-1037,UAV-931,0.16749784748150312
UAV-1037,UAV-999,0.0
UAV-1037,UAV-911,0.0
UAV-1037,UAV-895,0.07381590841225466
UAV-1037,UAV-930,0.03530286168472889
UAV-1041,UAV-1008,0.27070682218419334
UAV-1041,UAV-1009,0.0
UAV-1041,UAV-1006,0.16746675490175333
UAV-1041,UAV-860,0.0
UAV-1041,UAV-1007,0.19389285490247365
UAV-1041,UAV-1406,0.13566088810820154
UAV-1041,UAV-1143,0.07572688126718159
UAV-1041,UAV-1022,0.0
UAV-1041,UAV-1364,0.0
UAV-1041,UAV-1144,0.0435973471545302
UAV-1041,UAV-1142,0.06307603652750435
UAV-1041,UAV-1021,0.0
UAV-1041,UAV-1367,0.4459691951195235
UAV-1041,UAV-1027,0.13613773928332837
UAV-1041,UAV-1005,0.2218503633203897
UAV-1041,UAV-1420,0.0
UAV-1041,UAV-1365,0.04260794525152703
UAV-1041,UAV-1101,0.0
UAV-1041,UAV-1002,0.0
UAV-1041,UAV-1366,0.08235180108338601
UAV-1041,UAV-1003,0.0
UAV-1041,UAV-906,0.057543243701914194
UAV-1041,UAV-947,0.0
UAV-1041,UAV-1195,0.06134497016630584
UAV-1041,UAV-905,0.07721735746655048
UAV-1041,UAV-948,0.0
UAV-1041,UAV-945,0.09667067608864495
UAV-1041,UAV-861,0.05699709312570721
UAV-1041,UAV-1017,0.055948455987208705
UAV-1041,UAV-1018,0.07638052830607119
UAV-1041,UAV-1012,0.06790049746129984
UAV-1041,UAV-1031,0.08848837261872171
UAV-1041,UAV-1015,0.05644326396198641
UAV-1041,UAV-1016,0.0
UAV-1041,UAV-1013,0.0
UAV-1041,UAV-1014,0.0
UAV-1041,UAV-998,0.0
UAV-1041,UAV-931,0.0872889459790186
UAV-1041,UAV-999,0.0
UAV-1041,UAV-911,0.18092756083617997
UAV-1041,UAV-895,0.08038881379127759
UAV-1041,UAV-930,0.349394254781506
UAV-458,UAV-1008,0.0
UAV-458,UAV-1009,0.0
UAV-458,UAV-1006,0.0
UAV-458,UAV-860,0.0
UAV-458,UAV-1007,0.0
UAV-458,UAV-1406,0.0
UAV-458,UAV-1143,0.0
UAV-458,UAV-1022,0.0
UAV-458,UAV-1364,0.0
UAV-458,UAV-1144,0.0
UAV-458,UAV-1142,0.0
UAV-458,UAV-1021,0.0
UAV-458,UAV-1367,0.0
UAV-458,UAV-1027,0.0
UAV-458,UAV-1005,0.0
UAV-458,UAV-1420,0.0
UAV-458,UAV-1365,0.0
UAV-458,UAV-1101,0.0
UAV-458,UAV-1002,0.0
UAV-458,UAV-1366,0.0
UAV-458,UAV-1003,0.0
UAV-458,UAV-906,0.0
UAV-458,UAV-947,0.0
UAV-458,UAV-1195,0.0
UAV-458,UAV-905,0.0
UAV-458,UAV-948,0.0
UAV-458,UAV-945,0.0
UAV-458,UAV-861,0.0
UAV-458,UAV-1017,0.0
UAV-458,UAV-1018,0.0
UAV-458,UAV-1012,0.0
UAV-458,UAV-1031,0.0
UAV-458,UAV-1015,0.0
UAV-458,UAV-1016,0.0
UAV-458,UAV-1013,0.0
UAV-458,UAV-1014,0.0
UAV-458,UAV-998,0.0
UAV-458,UAV-931,0.0
UAV-458,UAV-999,0.0
UAV-458,UAV-911,0.0
UAV-458,UAV-895,0.0
UAV-458,UAV-930,0.0
UAV-576,UAV-1008,0.24164505808550354
UAV-576,UAV-1009,0.0
UAV-576,UAV-1006,0.0
UAV-576,UAV-860,0.0
UAV-576,UAV-1007,0.0
UAV-576,UAV-1406,0.0
UAV-576,UAV-1143,0.0
UAV-576,UAV-1022,0.0
UAV-576,UAV-1364,0.0
UAV-576,UAV-1144,0.0
UAV-576,UAV-1142,0.0
UAV-576,UAV-1021,0.0
UAV-576,UAV-1367,0.22941314206284957
UAV-576,UAV-1027,0.14593647811032723
UAV-576,UAV-1005,0.0
UAV-576,UAV-1420,0.0
UAV-576,UAV-1365,0.18290705732275833
UAV-576,UAV-1101,0.0
UAV-576,UAV-1002,0.0
UAV-576,UAV-1366,0.0
UAV-576,UAV-1003,0.0
UAV-576,UAV-906,0.0
UAV-576,UAV-947,0.0
UAV-576,UAV-1195,0.0
UAV-576,UAV-905,0.0
UAV-576,UAV-948,0.0
UAV-576,UAV-945,0.0
UAV-576,UAV-861,0.0
UAV-576,UAV-1017,0.0
UAV-576,UAV-1018,0.0
UAV-576,UAV-1012,0.0
UAV-576,UAV-1031,0.0
UAV-576,UAV-1015,0.0
UAV-576,UAV-1016,0.0
UAV-576,UAV-1013,0.0
UAV-576,UAV-1014,0.0
UAV-576,UAV-998,0.0
UAV-576,UAV-931,0.0
UAV-576,UAV-999,0.0
UAV-576,UAV-911,0.0
UAV-576,UAV-895,0.0
UAV-576,UAV-930,0.1401337158396431
UAV-455,UAV-1008,0.0
UAV-455,UAV-1009,0.0
UAV-455,UAV-1006,0.1884315207640192
UAV-455,UAV-860,0.0892049813845053
UAV-455,UAV-1007,0.03088421417011939
UAV-455,UAV-1406,0.07614180025989582
UAV-455,UAV-1143,0.04082241043083658
UAV-455,UAV-1022,0.05768580839487789
UAV-455,UAV-1364,0.08504868630888224
UAV-455,UAV-1144,0.023502206474851912
UAV-455,UAV-1142,0.0340026660069538
UAV-455,UAV-1021,0.13392301452996075
UAV-455,UAV-1367,0.033929682155569095
UAV-455,UAV-1027,0.1759426804364016
UAV-455,UAV-1005,0.0
UAV-455,UAV-1420,0.0
UAV-455,UAV-1365,0.18641610366708922
UAV-455,UAV-1101,0.0378435731083202
UAV-455,UAV-1002,0.056595470425564925
UAV-455,UAV-1366,0.07887321167040769
UAV-455,UAV-1003,0.05578562742246685
UAV-455,UAV-906,0.19438838307653522
UAV-455,UAV-947,0.0
UAV-455,UAV-1195,0.03306949273615009
UAV-455,UAV-905,0.26085003725409134
UAV-455,UAV-948,0.0
UAV-455,UAV-945,0.054972477044317396
UAV-455,UAV-861,0.03072566425564129
UAV-455,UAV-1017,0.13120658475797098
UAV-455,UAV-1018,0.18767547853924296
UAV-455,UAV-1012,0.07991481147278137
UAV-455,UAV-1031,0.04770180159213497
UAV-455,UAV-1015,0.15466928600291438
UAV-455,UAV-1016,0.0
UAV-455,UAV-1013,0.0
UAV-455,UAV-1014,0.0
UAV-455,UAV-998,0.044613805709999795
UAV-455,UAV-931,0.1258797158468883
UAV-455,UAV-999,0.17162778955442473
UAV-455,UAV-911,0.0576380758429959
UAV-455,UAV-895,0.0433355381302073
UAV-455,UAV-930,0.020725457987996798
UAV-212,UAV-1008,0.22783562319256467
UAV-212,UAV-1009,0.0
UAV-212,UAV-1006,0.0
UAV-212,UAV-860,0.24030378033323768
UAV-212,UAV-1007,0.0
UAV-212,UAV-1406,0.24625926762286302
UAV-212,UAV-1143,0.0
UAV-212,UAV-1022,0.11958543834027584
UAV-212,UAV-1364,0.0
UAV-212,UAV-1144,0.10558058772746459
UAV-212,UAV-1142,0.0
UAV-212,UAV-1021,0.0
UAV-212,UAV-1367,0.0
UAV-212,UAV-1027,0.0
UAV-212,UAV-1005,0.0
UAV-212,UAV-1420,0.0
UAV-212,UAV-1365,0.0
UAV-212,UAV-1101,0.14367686766031013
UAV-212,UAV-1002,0.3049180725542646
UAV-212,UAV-1366,0.2657088899382486
UAV-212,UAV-1003,0.3005549006304444
UAV-212,UAV-906,0.2787073015364204
UAV-212,UAV-947,0.0
UAV-212,UAV-1195,0.17968968411906144
UAV-212,UAV-905,0.0
UAV-212,UAV-948,0.0
UAV-212,UAV-945,0.07797721997326144
UAV-212,UAV-861,0.0
UAV-212,UAV-1017,0.0
UAV-212,UAV-1018,0.09248614417874367
UAV-212,UAV-1012,0.0
UAV-212,UAV-1031,0.3041004023842059
UAV-212,UAV-1015,0.0
UAV-212,UAV-1016,0.0
UAV-212,UAV-1013,0.0
UAV-212,UAV-1014,0.0
UAV-212,UAV-998,0.0
UAV-212,UAV-931,0.1056947133263595
UAV-212,UAV-999,0.0
UAV-212,UAV-911,0.0
UAV-212,UAV-895,0.0
UAV-212,UAV-930,0.0
UAV-698,UAV-1008,0.0
UAV-698,UAV-1009,0.0
UAV-698,UAV-1006,0.0
UAV-698,UAV-860,0.0
UAV-698,UAV-1007,0.0
UAV-698,UAV-1406,0.0
UAV-698,UAV-1143,0.0
UAV-698,UAV-1022,0.0
UAV-698,UAV-1364,0.0
UAV-698,UAV-1144,0.0
UAV-698,UAV-1142,0.0
UAV-698,UAV-1021,0.0
UAV-698,UAV-1367,0.0
UAV-698,UAV-1027,0.0
UAV-698,UAV-1005,0.0
UAV-698,UAV-1420,0.0
UAV-698,UAV-1365,0.0
UAV-698,UAV-1101,0.0
UAV-698,UAV-1002,0.0
UAV-698,UAV-1366,0.0
UAV-698,UAV-1003,0.0
UAV-698,UAV-906,0.0
UAV-698,UAV-947,0.0
UAV-698,UAV-1195,0.0
UAV-698,UAV-905,0.0
UAV-698,UAV-948,0.0
UAV-698,UAV-945,0.0
UAV-698,UAV-861,0.0
UAV-698,UAV-1017,0.0
UAV-698,UAV-1018,0.0
UAV-698,UAV-1012,0.0
UAV-698,UAV-1031,0.0
UAV-698,UAV-1015,0.0
UAV-698,UAV-1016,0.0
UAV-698,UAV-1013,0.0
UAV-698,UAV-1014,0.0
UAV-698,UAV-998,0.0
UAV-698,UAV-931,0.0
UAV-698,UAV-999,0.0
UAV-698,UAV-911,0.0
UAV-698,UAV-895,0.0
UAV-698,UAV-930,0.0
UAV-456,UAV-1008,0.0
UAV-456,UAV-1009,0.0
UAV-456,UAV-1006,0.03117349091835541
UAV-456,UAV-860,0.0
UAV-456,UAV-1007,0.0
UAV-456,UAV-1406,0.12777776991186415
UAV-456,UAV-1143,0.04232119526636996
UAV-456,UAV-1022,0.059803728770849086
UAV-456,UAV-1364,0.08817122806906943
UAV-456,UAV-1144,0.09359586698484751
UAV-456,UAV-1142,0.035251065590444164
UAV-456,UAV-1021,0.23234147390061835
UAV-456,UAV-1367,0.03517540215476888
UAV-456,UAV-1027,0.08234324163841876
UAV-456,UAV-1005,0.0
UAV-456,UAV-1420,0.0
UAV-456,UAV-1365,0.08520570693318162
UAV-456,UAV-1101,0.0
UAV-456,UAV-1002,0.0
UAV-456,UAV-1366,0.20437316306428127
UAV-456,UAV-1003,0.0
UAV-456,UAV-906,0.16347282967105406
UAV-456,UAV-947,0.0
UAV-456,UAV-1195,0.12718609153414626
UAV-456,UAV-905,0.3955746556143187
UAV-456,UAV-948,0.0
UAV-456,UAV-945,0.14978180919855563
UAV-456,UAV-861,0.03185374951964273
UAV-456,UAV-1017,0.09902593600717323
UAV-456,UAV-1018,0.28498400578529315
UAV-456,UAV-1012,0.03794729379656492
UAV-456,UAV-1031,0.25138389382258375
UAV-456,UAV-1015,0.249977498006609
UAV-456,UAV-1016,0.0
UAV-456,UAV-1013,0.0
UAV-456,UAV-1014,0.0
UAV-456,UAV-998,0.0
UAV-456,UAV-931,0.10163992999072395
UAV-456,UAV-999,0.13795275001082416
UAV-456,UAV-911,0.0
UAV-456,UAV-895,0.044926591835849614
UAV-456,UAV-930,0.02148638811960974
UAV-363,UAV-1008,0.0
UAV-363,UAV-1009,0.0
UAV-363,UAV-1006,0.0
UAV-363,UAV-860,0.0
UAV-363,UAV-1007,0.0
UAV-363,UAV-1406,0.2961569907343252
UAV-363,UAV-1143,0.0
UAV-363,UAV-1022,0.0
UAV-363,UAV-1364,0.0
UAV-363,UAV-1144,0.0
UAV-363,UAV-1142,0.0
UAV-363,UAV-1021,0.16929158271253697
UAV-363,UAV-1367,0.0
UAV-363,UAV-1027,0.0
UAV-363,UAV-1005,0.0
UAV-363,UAV-1420,0.0
UAV-363,UAV-1365,0.1316311199824615
UAV-363,UAV-1101,0.0
UAV-363,UAV-1002,0.0
UAV-363,UAV-1366,0.32440097511231897
UAV-363,UAV-1003,0.0
UAV-363,UAV-906,0.0
UAV-363,UAV-947,0.0
UAV-363,UAV-1195,0.18137567302822566
UAV-363,UAV-905,0.0
UAV-363,UAV-948,0.0
UAV-363,UAV-945,0.2898774999873749
UAV-363,UAV-861,0.0
UAV-363,UAV-1017,0.0
UAV-363,UAV-1018,0.11798332947562078
UAV-363,UAV-1012,0.0
UAV-363,UAV-1031,0.0
UAV-363,UAV-1015,0.15939272838512214
UAV-363,UAV-1016,0.16349154308368385
UAV-363,UAV-1013,0.0
UAV-363,UAV-1014,0.0
UAV-363,UAV-998,0.1975133073984727
UAV-363,UAV-931,0.12324963406463905
UAV-363,UAV-999,0.0
UAV-363,UAV-911,0.0
UAV-363,UAV-895,0.0
UAV-363,UAV-930,0.0
SDR20-43,UAV-1008,0.0
SDR20-43,UAV-1009,0.0
SDR20-43,UAV-1006,0.0
SDR20-43,UAV-860,0.0
SDR20-43,UAV-1007,0.0
SDR20-43,UAV-1406,0.0
SDR20-43,UAV-1143,0.0
SDR20-43,UAV-1022,0.0
SDR20-43,UAV-1364,0.0
SDR20-43,UAV-1144,0.0
SDR20-43,UAV-1142,0.0
SDR20-43,UAV-1021,0.0
SDR20-43,UAV-1367,0.0
SDR20-43,UAV-1027,0.0
SDR20-43,UAV-1005,0.0
SDR20-43,UAV-1420,0.0
SDR20-43,UAV-1365,0.0
SDR20-43,UAV-1101,0.0
SDR20-43,UAV-1002,0.0
SDR20-43,UAV-1366,0.0
SDR20-43,UAV-1003,0.0
SDR20-43,UAV-906,0.0
SDR20-43,UAV-947,0.0
SDR20-43,UAV-1195,0.0
SDR20-43,UAV-905,0.0
SDR20-43,UAV-948,0.0
SDR20-43,UAV-945,0.0
SDR20-43,UAV-861,0.0
SDR20-43,UAV-1017,0.0
SDR20-43,UAV-1018,0.0
SDR20-43,UAV-1012,0.0
SDR20-43,UAV-1031,0.0
SDR20-43,UAV-1015,0.0
SDR20-43,UAV-1016,0.0
SDR20-43,UAV-1013,0.0
SDR20-43,UAV-1014,0.0
SDR20-43,UAV-998,0.0
SDR20-43,UAV-931,0.0
SDR20-43,UAV-999,0.0
SDR20-43,UAV-911,0.0
SDR20-43,UAV-895,0.0
SDR20-43,UAV-930,0.0
UAV-120,UAV-1008,0.17763271099440772
UAV-120,UAV-1009,0.0
UAV-120,UAV-1006,0.0
UAV-120,UAV-860,0.0
UAV-120,UAV-1007,0.0
UAV-120,UAV-1406,0.10483682759664845
UAV-120,UAV-1143,0.20290005876180145
UAV-120,UAV-1022,0.0
UAV-120,UAV-1364,0.0
UAV-120,UAV-1144,0.0
UAV-120,UAV-1142,0.0
UAV-120,UAV-1021,0.0
UAV-120,UAV-1367,0.16864105844014304
UAV-120,UAV-1027,0.0
UAV-120,UAV-1005,0.0
UAV-120,UAV-1420,0.0
UAV-120,UAV-1365,0.16587181034176082
UAV-120,UAV-1101,0.0
UAV-120,UAV-1002,0.0
UAV-120,UAV-1366,0.15833204006963597
UAV-120,UAV-1003,0.0
UAV-120,UAV-906,0.0
UAV-120,UAV-947,0.0
UAV-120,UAV-1195,0.04743353823675635
UAV-120,UAV-905,0.0
UAV-120,UAV-948,0.0
UAV-120,UAV-945,0.049794375937897345
UAV-120,UAV-861,0.0
UAV-120,UAV-1017,0.0
UAV-120,UAV-1018,0.0
UAV-120,UAV-1012,0.0
UAV-120,UAV-1031,0.0
UAV-120,UAV-1015,0.08728682113920863
UAV-120,UAV-1016,0.2446525663719828
UAV-120,UAV-1013,0.0
UAV-120,UAV-1014,0.0
UAV-120,UAV-998,0.10816245452457697
UAV-120,UAV-931,0.06749410009520379
UAV-120,UAV-999,0.0
UAV-120,UAV-911,0.0
UAV-120,UAV-895,0.0
UAV-120,UAV-930,0.10301196326352303
UAV-36,UAV-1008,0.2399942344361569
UAV-36,UAV-1009,0.0
UAV-36,UAV-1006,0.0
UAV-36,UAV-860,0.0
UAV-36,UAV-1007,0.0
UAV-36,UAV-1406,0.09748590843168381
UAV-36,UAV-1143,0.0
UAV-36,UAV-1022,0.0
UAV-36,UAV-1364,0.0
UAV-36,UAV-1144,0.12793015737790392
UAV-36,UAV-1142,0.0
UAV-36,UAV-1021,0.0
UAV-36,UAV-1367,0.0
UAV-36,UAV-1027,0.0
UAV-36,UAV-1005,0.0
UAV-36,UAV-1420,0.0
UAV-36,UAV-1365,0.1542412574385403
UAV-36,UAV-1101,0.0
UAV-36,UAV-1002,0.0
UAV-36,UAV-1366,0.0788890285146763
UAV-36,UAV-1003,0.0
UAV-36,UAV-906,0.0
UAV-36,UAV-947,0.0
UAV-36,UAV-1195,0.13411161158533177
UAV-36,UAV-905,0.0
UAV-36,UAV-948,0.0
UAV-36,UAV-945,0.04630290790342349
UAV-36,UAV-861,0.0
UAV-36,UAV-1017,0.0
UAV-36,UAV-1018,0.0
UAV-36,UAV-1012,0.0
UAV-36,UAV-1031,0.0
UAV-36,UAV-1015,0.08116646838655092
UAV-36,UAV-1016,0.08325367974822176
UAV-36,UAV-1013,0.0
UAV-36,UAV-1014,0.0
UAV-36,UAV-998,0.10057834998687207
UAV-36,UAV-931,0.06276156778489059
UAV-36,UAV-999,0.0
UAV-36,UAV-911,0.0
UAV-36,UAV-895,0.0
UAV-36,UAV-930,0.0
SDR20-42,UAV-1008,0.0
SDR20-42,UAV-1009,0.0
SDR20-42,UAV-1006,0.0
SDR20-42,UAV-860,0.0
SDR20-42,UAV-1007,0.0
SDR20-42,UAV-1406,0.0
SDR20-42,UAV-1143,0.0
SDR20-42,UAV-1022,0.0
SDR20-42,UAV-1364,0.0
SDR20-42,UAV-1144,0.0
SDR20-42,UAV-1142,0.0
SDR20-42,UAV-1021,0.0
SDR20-42,UAV-1367,0.0
SDR20-42,UAV-1027,0.0
SDR20-42,UAV-1005,0.0
SDR20-42,UAV-1420,0.0
SDR20-42,UAV-1365,0.0
SDR20-42,UAV-1101,0.0
SDR20-42,UAV-1002,0.0
SDR20-42,UAV-1366,0.0
SDR20-42,UAV-1003,0.0
SDR20-42,UAV-906,0.0
SDR20-42,UAV-947,0.0
SDR20-42,UAV-1195,0.0
SDR20-42,UAV-905,0.0
SDR20-42,UAV-948,0.0
SDR20-42,UAV-945,0.0
SDR20-42,UAV-861,0.0
SDR20-42,UAV-1017,0.0
SDR20-42,UAV-1018,0.0
SDR20-42,UAV-1012,0.0
SDR20-42,UAV-1031,0.0
SDR20-42,UAV-1015,0.0
SDR20-42,UAV-1016,0.0
SDR20-42,UAV-1013,0.0
SDR20-42,UAV-1014,0.0
SDR20-42,UAV-998,0.0
SDR20-42,UAV-931,0.0
SDR20-42,UAV-999,0.0
SDR20-42,UAV-911,0.0
SDR20-42,UAV-895,0.0
SDR20-42,UAV-930,0.0
UAV-244,UAV-1008,0.0
UAV-244,UAV-1009,0.0
UAV-244,UAV-1006,0.0
UAV-244,UAV-860,0.0
UAV-244,UAV-1007,0.0
UAV-244,UAV-1406,0.1448759666247381
UAV-244,UAV-1143,0.0
UAV-244,UAV-1022,0.0
UAV-244,UAV-1364,0.0
UAV-244,UAV-1144,0.0
UAV-244,UAV-1142,0.0
UAV-244,UAV-1021,0.2342159187443379
UAV-244,UAV-1367,0.0
UAV-244,UAV-1027,0.0
UAV-244,UAV-1005,0.0
UAV-244,UAV-1420,0.0
UAV-244,UAV-1365,0.18211244297000273
UAV-244,UAV-1101,0.0
UAV-244,UAV-1002,0.0
UAV-244,UAV-1366,0.23447746337942896
UAV-244,UAV-1003,0.0
UAV-244,UAV-906,0.0
UAV-244,UAV-947,0.0
UAV-244,UAV-1195,0.1310985816724817
UAV-244,UAV-905,0.0
UAV-244,UAV-948,0.0
UAV-244,UAV-945,0.27524710588282253
UAV-244,UAV-861,0.0
UAV-244,UAV-1017,0.0
UAV-244,UAV-1018,0.1632306430531234
UAV-244,UAV-1012,0.0
UAV-244,UAV-1031,0.0
UAV-244,UAV-1015,0.0
UAV-244,UAV-1016,0.0
UAV-244,UAV-1013,0.0
UAV-244,UAV-1014,0.0
UAV-244,UAV-998,0.0
UAV-244,UAV-931,0.0
UAV-244,UAV-999,0.0
UAV-244,UAV-911,0.0
UAV-244,UAV-895,0.0
UAV-244,UAV-930,0.0
SDR20-44,UAV-1008,0.0
SDR20-44,UAV-1009,0.0
SDR20-44,UAV-1006,0.0
SDR20-44,UAV-860,0.0
SDR20-44,UAV-1007,0.0
SDR20-44,UAV-1406,0.0
SDR20-44,UAV-1143,0.0
SDR20-44,UAV-1022,0.0
SDR20-44,UAV-1364,0.0
SDR20-44,UAV-1144,0.0
SDR20-44,UAV-1142,0.0
SDR20-44,UAV-1021,0.0
SDR20-44,UAV-1367,0.0
SDR20-44,UAV-1027,0.0
SDR20-44,UAV-1005,0.0
SDR20-44,UAV-1420,0.0
SDR20-44,UAV-1365,0.0
SDR20-44,UAV-1101,0.0
SDR20-44,UAV-1002,0.0
SDR20-44,UAV-1366,0.0
SDR20-44,UAV-1003,0.0
SDR20-44,UAV-906,0.0
SDR20-44,UAV-947,0.0
SDR20-44,UAV-1195,0.0
SDR20-44,UAV-905,0.0
SDR20-44,UAV-948,0.0
SDR20-44,UAV-945,0.0
SDR20-44,UAV-861,0.0
SDR20-44,UAV-1017,0.0
SDR20-44,UAV-1018,0.0
SDR20-44,UAV-1012,0.0
SDR20-44,UAV-1031,0.0
SDR20-44,UAV-1015,0.0
SDR20-44,UAV-1016,0.0
SDR20-44,UAV-1013,0.0
SDR20-44,UAV-1014,0.0
SDR20-44,UAV-998,0.0
SDR20-44,UAV-931,0.0
SDR20-44,UAV-999,0.0
SDR20-44,UAV-911,0.0
SDR20-44,UAV-895,0.0
SDR20-44,UAV-930,0.0
SDR20-41,UAV-1008,0.0
SDR20-41,UAV-1009,0.0
SDR20-41,UAV-1006,0.0
SDR20-41,UAV-860,0.0
SDR20-41,UAV-1007,0.0
SDR20-41,UAV-1406,0.0
SDR20-41,UAV-1143,0.0
SDR20-41,UAV-1022,0.0
SDR20-41,UAV-1364,0.0
SDR20-41,UAV-1144,0.0
SDR20-41,UAV-1142,0.0
SDR20-41,UAV-1021,0.0
SDR20-41,UAV-1367,0.0
SDR20-41,UAV-1027,0.0
SDR20-41,UAV-1005,0.0
SDR20-41,UAV-1420,0.0
SDR20-41,UAV-1365,0.0
SDR20-41,UAV-1101,0.0
SDR20-41,UAV-1002,0.0
SDR20-41,UAV-1366,0.0
SDR20-41,UAV-1003,0.0
SDR20-41,UAV-906,0.0
SDR20-41,UAV-947,0.0
SDR20-41,UAV-1195,0.0
SDR20-41,UAV-905,0.0
SDR20-41,UAV-948,0.0
SDR20-41,UAV-945,0.0
SDR20-41,UAV-861,0.0
SDR20-41,UAV-1017,0.0
SDR20-41,UAV-1018,0.0
SDR20-41,UAV-1012,0.0
SDR20-41,UAV-1031,0.0
SDR20-41,UAV-1015,0.0
SDR20-41,UAV-1016,0.0
SDR20-41,UAV-1013,0.0
SDR20-41,UAV-1014,0.0
SDR20-41,UAV-998,0.0
SDR20-41,UAV-931,0.0
SDR20-41,UAV-999,0.0
SDR20-41,UAV-911,0.0
SDR20-41,UAV-895,0.0
SDR20-41,UAV-930,0.0
SDR20-40,UAV-1008,0.0
SDR20-40,UAV-1009,0.0
SDR20-40,UAV-1006,0.0
SDR20-40,UAV-860,0.0
SDR20-40,UAV-1007,0.0
SDR20-40,UAV-1406,0.0
SDR20-40,UAV-1143,0.0
SDR20-40,UAV-1022,0.0
SDR20-40,UAV-1364,0.0
SDR20-40,UAV-1144,0.0
SDR20-40,UAV-1142,0.0
SDR20-40,UAV-1021,0.0
SDR20-40,UAV-1367,0.0
SDR20-40,UAV-1027,0.0
